obsnme,obsval,weight,obgnme,extra,standard_deviation
wq_af_10,0.0,0.22883295194508008,af,,4.37
wq_af_11,0.0,0.22883295194508008,af,,4.37
wq_af_12,0.0,0.22883295194508008,af,,4.37
wq_af_13,0.0,0.22883295194508008,af,,4.37
wq_af_14,0.0,0.22883295194508008,af,,4.37
wq_af_15,0.0,0.22883295194508008,af,,4.37
wq_af_16,0.0,0.22883295194508008,af,,4.37
wq_af_17,0.0,0.22883295194508008,af,,4.37
wq_af_18,0.0,0.22883295194508008,af,,4.37
wq_af_19,0.0,0.22883295194508008,af,,4.37
wq_af_20,0.0,0.22883295194508008,af,,4.37
wq_af_21,0.0,0.22883295194508008,af,,4.37
wq_af_22,0.0,0.22883295194508008,af,,4.37
wq_af_23,0.0,0.22883295194508008,af,,4.37
wq_af_24,0.0,0.22883295194508008,af,,4.37
wq_af_25,0.0,0.22883295194508008,af,,4.37
wq_af_26,0.0,0.22883295194508008,af,,4.37
wq_af_27,0.0,0.22883295194508008,af,,4.37
wq_af_28,0.0,0.22883295194508008,af,,4.37
wq_af_29,0.0,0.22883295194508008,af,,4.37
wq_af_30,0.0,0.22883295194508008,af,,4.37
wq_af_31,0.0,0.22883295194508008,af,,4.37
wq_af_32,0.0,0.22883295194508008,af,,4.37
wq_af_33,0.0,0.22883295194508008,af,,4.37
wq_af_34,0.0,0.22883295194508008,af,,4.37
wq_af_35,0.0,0.22883295194508008,af,,4.37
wq_af_36,0.0,0.22883295194508008,af,,4.37
wq_af_37,0.0,0.22883295194508008,af,,4.37
wq_af_38,0.0,0.22883295194508008,af,,4.37
wq_af_39,0.0,0.22883295194508008,af,,4.37
wq_af_40,0.0,0.22883295194508008,af,,4.37
wq_af_41,0.0,0.22883295194508008,af,,4.37
wq_af_42,0.0,0.22883295194508008,af,,4.37
wq_af_43,0.0,0.22883295194508008,af,,4.37
wq_af_44,0.0,0.22883295194508008,af,,4.37
wq_af_45,0.0,0.22883295194508008,af,,4.37
wq_af_46,0.0,0.22883295194508008,af,,4.37
wq_af_47,0.0,0.22883295194508008,af,,4.37
wq_af_48,0.0,0.22883295194508008,af,,4.37
wq_af_49,0.0,0.22883295194508008,af,,4.37
wq_af_50,0.0,0.22883295194508008,af,,4.37
wq_af_51,0.0,0.22883295194508008,af,,4.37
wq_af_52,0.0,0.22883295194508008,af,,4.37
wq_af_53,0.0,0.22883295194508008,af,,4.37
wq_af_54,0.0,0.22883295194508008,af,,4.37
wq_af_55,0.0,0.22883295194508008,af,,4.37
wq_af_56,0.0,0.22883295194508008,af,,4.37
wq_af_57,0.0,0.22883295194508008,af,,4.37
wq_af_58,0.0,0.22883295194508008,af,,4.37
wq_af_59,0.0,0.22883295194508008,af,,4.37
wq_af_60,0.0,0.22883295194508008,af,,4.37
wq_af_61,0.0,0.22883295194508008,af,,4.37
wq_af_62,0.0,0.22883295194508008,af,,4.37
wq_af_63,0.0,0.22883295194508008,af,,4.37
wq_af_64,0.0,0.22883295194508008,af,,4.37
wq_af_65,0.0,0.22883295194508008,af,,4.37
wq_af_66,0.0,0.22883295194508008,af,,4.37
wq_af_67,0.0,0.22883295194508008,af,,4.37
wq_af_68,0.0,0.22883295194508008,af,,4.37
wq_af_69,0.0,0.22883295194508008,af,,4.37
wq_af_70,0.0,0.22883295194508008,af,,4.37
wq_af_71,0.0,0.22883295194508008,af,,4.37
wq_af_72,0.0,0.22883295194508008,af,,4.37
wq_af_73,0.0,0.22883295194508008,af,,4.37
wq_af_74,0.0,0.22883295194508008,af,,4.37
wq_af_75,0.0,0.22883295194508008,af,,4.37
wq_af_76,0.0,0.22883295194508008,af,,4.37
wq_af_77,0.0,0.22883295194508008,af,,4.37
wq_af_78,0.0,0.22883295194508008,af,,4.37
wq_af_79,0.0,0.22883295194508008,af,,4.37
wq_af_80,0.0,0.22883295194508008,af,,4.37
wq_af_81,0.0,0.22883295194508008,af,,4.37
wq_af_82,0.0,0.22883295194508008,af,,4.37
wq_af_83,0.0,0.22883295194508008,af,,4.37
wq_af_84,0.0,0.22883295194508008,af,,4.37
wq_af_85,0.0,0.22883295194508008,af,,4.37
wq_af_86,0.0,0.22883295194508008,af,,4.37
wq_af_87,0.0,0.22883295194508008,af,,4.37
wq_af_88,0.0,0.22883295194508008,af,,4.37
wq_af_89,0.0,0.22883295194508008,af,,4.37
wq_af_90,0.0,0.22883295194508008,af,,4.37
wq_af_91,1.0,0.22883295194508008,af,,4.37
wq_af_92,1.0,0.22883295194508008,af,,4.37
wq_af_93,0.0,0.22883295194508008,af,,4.37
wq_af_94,0.0,0.22883295194508008,af,,4.37
wq_af_95,0.0,0.22883295194508008,af,,4.37
wq_af_96,0.0,0.22883295194508008,af,,4.37
wq_af_97,0.0,0.22883295194508008,af,,4.37
wq_af_98,0.0,0.22883295194508008,af,,4.37
wq_af_99,1.0,0.22883295194508008,af,,4.37
wq_af_100,1.0,0.22883295194508008,af,,4.37
wq_af_101,0.0,0.22883295194508008,af,,4.37
wq_af_102,0.0,0.22883295194508008,af,,4.37
wq_af_103,0.0,0.22883295194508008,af,,4.37
wq_af_104,0.0,0.22883295194508008,af,,4.37
wq_af_105,0.0,0.22883295194508008,af,,4.37
wq_af_106,3.0,0.22883295194508008,af,,4.37
wq_af_107,0.0,0.22883295194508008,af,,4.37
wq_af_108,0.0,0.22883295194508008,af,,4.37
wq_af_109,0.0,0.22883295194508008,af,,4.37
wq_af_110,0.0,0.22883295194508008,af,,4.37
wq_af_111,0.0,0.22883295194508008,af,,4.37
wq_af_112,0.0,0.22883295194508008,af,,4.37
wq_af_113,1.0,0.22883295194508008,af,,4.37
wq_af_114,1.0,0.22883295194508008,af,,4.37
wq_af_115,1.0,0.22883295194508008,af,,4.37
wq_af_116,1.0,0.22883295194508008,af,,4.37
wq_af_117,1.0,0.22883295194508008,af,,4.37
wq_af_118,1.0,0.22883295194508008,af,,4.37
wq_af_119,1.0,0.22883295194508008,af,,4.37
wq_af_120,1.0,0.22883295194508008,af,,4.37
wq_af_121,1.0,0.22883295194508008,af,,4.37
wq_af_122,1.0,0.22883295194508008,af,,4.37
wq_af_123,1.0,0.22883295194508008,af,,4.37
wq_af_124,1.0,0.22883295194508008,af,,4.37
wq_af_125,1.0,0.22883295194508008,af,,4.37
wq_af_126,1.0,0.22883295194508008,af,,4.37
wq_af_127,1.0,0.22883295194508008,af,,4.37
wq_af_128,1.0,0.22883295194508008,af,,4.37
wq_af_129,1.0,0.22883295194508008,af,,4.37
wq_af_130,1.0,0.22883295194508008,af,,4.37
wq_af_131,1.0,0.22883295194508008,af,,4.37
wq_af_132,1.0,0.22883295194508008,af,,4.37
wq_af_133,1.0,0.22883295194508008,af,,4.37
wq_af_134,1.0,0.22883295194508008,af,,4.37
wq_af_135,1.0,0.22883295194508008,af,,4.37
wq_af_136,1.0,0.22883295194508008,af,,4.37
wq_af_137,1.0,0.22883295194508008,af,,4.37
wq_af_138,1.0,0.22883295194508008,af,,4.37
wq_af_139,1.0,0.22883295194508008,af,,4.37
wq_af_140,1.0,0.22883295194508008,af,,4.37
wq_af_141,1.0,0.22883295194508008,af,,4.37
wq_af_142,1.0,0.22883295194508008,af,,4.37
wq_af_143,1.0,0.22883295194508008,af,,4.37
wq_af_144,1.0,0.22883295194508008,af,,4.37
wq_af_145,1.0,0.22883295194508008,af,,4.37
wq_af_146,1.0,0.22883295194508008,af,,4.37
wq_af_147,1.0,0.22883295194508008,af,,4.37
wq_af_148,1.0,0.22883295194508008,af,,4.37
wq_af_149,1.0,0.22883295194508008,af,,4.37
wq_af_150,1.0,0.22883295194508008,af,,4.37
wq_af_151,1.0,0.22883295194508008,af,,4.37
wq_af_152,1.0,0.22883295194508008,af,,4.37
wq_af_153,1.0,0.22883295194508008,af,,4.37
wq_af_154,1.0,0.22883295194508008,af,,4.37
wq_af_155,1.0,0.22883295194508008,af,,4.37
wq_af_156,1.0,0.22883295194508008,af,,4.37
wq_af_157,1.0,0.22883295194508008,af,,4.37
wq_af_158,1.0,0.22883295194508008,af,,4.37
wq_af_159,1.0,0.22883295194508008,af,,4.37
wq_af_160,1.0,0.22883295194508008,af,,4.37
wq_af_161,1.0,0.22883295194508008,af,,4.37
wq_af_162,1.0,0.22883295194508008,af,,4.37
wq_af_163,1.0,0.22883295194508008,af,,4.37
wq_af_164,0.0,0.22883295194508008,af,,4.37
wq_af_165,0.0,0.22883295194508008,af,,4.37
wq_af_166,0.0,0.22883295194508008,af,,4.37
wq_af_167,0.0,0.22883295194508008,af,,4.37
wq_af_168,0.0,0.22883295194508008,af,,4.37
wq_af_169,0.0,0.22883295194508008,af,,4.37
wq_af_170,0.0,0.22883295194508008,af,,4.37
wq_af_171,0.0,0.22883295194508008,af,,4.37
wq_af_172,0.0,0.22883295194508008,af,,4.37
wq_af_173,0.0,0.22883295194508008,af,,4.37
wq_af_174,0.0,0.22883295194508008,af,,4.37
wq_af_175,0.0,0.22883295194508008,af,,4.37
wq_af_176,0.0,0.22883295194508008,af,,4.37
wq_af_177,0.0,0.22883295194508008,af,,4.37
wq_af_178,0.0,0.22883295194508008,af,,4.37
wq_af_179,0.0,0.22883295194508008,af,,4.37
wq_af_180,0.0,0.22883295194508008,af,,4.37
wq_af_181,0.0,0.22883295194508008,af,,4.37
wq_af_182,0.0,0.22883295194508008,af,,4.37
wq_af_183,0.0,0.22883295194508008,af,,4.37
wq_af_184,0.0,0.22883295194508008,af,,4.37
wq_af_185,0.0,0.22883295194508008,af,,4.37
wq_af_186,0.0,0.22883295194508008,af,,4.37
wq_af_187,0.0,0.22883295194508008,af,,4.37
wq_af_188,0.0,0.22883295194508008,af,,4.37
wq_af_189,0.0,0.22883295194508008,af,,4.37
wq_af_190,0.0,0.22883295194508008,af,,4.37
wq_af_191,0.0,0.22883295194508008,af,,4.37
wq_af_192,0.0,0.22883295194508008,af,,4.37
wq_af_193,0.0,0.22883295194508008,af,,4.37
wq_af_194,0.0,0.22883295194508008,af,,4.37
wq_af_195,0.0,0.22883295194508008,af,,4.37
wq_af_196,0.0,0.22883295194508008,af,,4.37
wq_af_197,0.0,0.22883295194508008,af,,4.37
wq_af_198,0.0,0.22883295194508008,af,,4.37
wq_af_199,0.0,0.22883295194508008,af,,4.37
wq_af_200,0.0,0.22883295194508008,af,,4.37
wq_af_201,0.0,0.22883295194508008,af,,4.37
wq_af_202,0.0,0.22883295194508008,af,,4.37
wq_af_203,0.0,0.22883295194508008,af,,4.37
wq_af_204,0.0,0.22883295194508008,af,,4.37
wq_af_205,0.0,0.22883295194508008,af,,4.37
wq_af_206,0.0,0.22883295194508008,af,,4.37
wq_af_207,0.0,0.22883295194508008,af,,4.37
wq_af_208,0.0,0.22883295194508008,af,,4.37
wq_af_209,0.0,0.22883295194508008,af,,4.37
wq_af_210,0.0,0.22883295194508008,af,,4.37
wq_af_211,0.0,0.22883295194508008,af,,4.37
wq_af_212,0.0,0.22883295194508008,af,,4.37
wq_af_213,0.0,0.22883295194508008,af,,4.37
wq_af_214,0.0,0.22883295194508008,af,,4.37
wq_af_215,0.0,0.22883295194508008,af,,4.37
wq_af_216,0.0,0.22883295194508008,af,,4.37
wq_af_217,0.0,0.22883295194508008,af,,4.37
wq_af_218,0.0,0.22883295194508008,af,,4.37
wq_af_219,0.0,0.22883295194508008,af,,4.37
wq_af_220,0.0,0.22883295194508008,af,,4.37
wq_af_221,0.0,0.22883295194508008,af,,4.37
wq_af_222,0.0,0.22883295194508008,af,,4.37
wq_af_223,0.0,0.22883295194508008,af,,4.37
wq_af_224,0.0,0.22883295194508008,af,,4.37
wq_af_225,0.0,0.22883295194508008,af,,4.37
wq_af_226,0.0,0.22883295194508008,af,,4.37
wq_af_227,0.0,0.22883295194508008,af,,4.37
wq_af_228,0.0,0.22883295194508008,af,,4.37
wq_af_229,0.0,0.22883295194508008,af,,4.37
wq_af_230,0.0,0.22883295194508008,af,,4.37
wq_af_231,0.0,0.22883295194508008,af,,4.37
wq_af_232,0.0,0.22883295194508008,af,,4.37
wq_af_233,0.0,0.22883295194508008,af,,4.37
wq_af_234,0.0,0.22883295194508008,af,,4.37
wq_af_235,0.0,0.22883295194508008,af,,4.37
wq_af_236,0.0,0.22883295194508008,af,,4.37
wq_af_237,0.0,0.22883295194508008,af,,4.37
wq_af_238,0.0,0.22883295194508008,af,,4.37
wq_af_239,0.0,0.22883295194508008,af,,4.37
wq_af_240,0.0,0.22883295194508008,af,,4.37
wq_af_241,0.0,0.22883295194508008,af,,4.37
wq_af_242,0.0,0.22883295194508008,af,,4.37
wq_af_243,0.0,0.22883295194508008,af,,4.37
wq_af_244,0.0,0.22883295194508008,af,,4.37
wq_af_245,0.0,0.22883295194508008,af,,4.37
wq_af_246,0.0,0.22883295194508008,af,,4.37
wq_af_247,0.0,0.22883295194508008,af,,4.37
wq_af_248,0.0,0.22883295194508008,af,,4.37
wq_af_249,0.0,0.22883295194508008,af,,4.37
wq_af_250,0.0,0.22883295194508008,af,,4.37
wq_af_251,0.0,0.22883295194508008,af,,4.37
wq_af_252,0.0,0.22883295194508008,af,,4.37
wq_af_253,0.0,0.22883295194508008,af,,4.37
wq_af_254,0.0,0.22883295194508008,af,,4.37
wq_af_255,0.0,0.22883295194508008,af,,4.37
wq_af_256,0.0,0.22883295194508008,af,,4.37
wq_af_257,0.0,0.22883295194508008,af,,4.37
wq_af_258,0.0,0.22883295194508008,af,,4.37
wq_af_259,0.0,0.22883295194508008,af,,4.37
wq_af_260,0.0,0.22883295194508008,af,,4.37
wq_af_261,0.0,0.22883295194508008,af,,4.37
wq_af_262,0.0,0.22883295194508008,af,,4.37
wq_af_263,0.0,0.22883295194508008,af,,4.37
wq_af_264,0.0,0.22883295194508008,af,,4.37
wq_af_265,0.0,0.22883295194508008,af,,4.37
wq_af_266,0.0,0.22883295194508008,af,,4.37
wq_af_267,0.0,0.22883295194508008,af,,4.37
wq_af_268,0.0,0.22883295194508008,af,,4.37
wq_af_269,0.0,0.22883295194508008,af,,4.37
wq_af_270,0.0,0.22883295194508008,af,,4.37
wq_af_271,0.0,0.22883295194508008,af,,4.37
wq_af_272,0.0,0.22883295194508008,af,,4.37
wq_af_273,0.0,0.22883295194508008,af,,4.37
wq_af_274,0.0,0.22883295194508008,af,,4.37
wq_af_275,0.0,0.22883295194508008,af,,4.37
wq_af_276,0.0,0.22883295194508008,af,,4.37
wq_af_277,0.0,0.22883295194508008,af,,4.37
wq_af_278,0.0,0.22883295194508008,af,,4.37
wq_af_279,0.0,0.22883295194508008,af,,4.37
wq_af_280,0.0,0.22883295194508008,af,,4.37
wq_af_281,0.0,0.22883295194508008,af,,4.37
wq_af_282,0.0,0.22883295194508008,af,,4.37
wq_af_283,0.0,0.22883295194508008,af,,4.37
wq_af_284,0.0,0.22883295194508008,af,,4.37
wq_af_285,0.0,0.22883295194508008,af,,4.37
wq_af_286,0.0,0.22883295194508008,af,,4.37
wq_af_287,0.0,0.22883295194508008,af,,4.37
wq_af_288,0.0,0.22883295194508008,af,,4.37
wq_af_289,0.0,0.22883295194508008,af,,4.37
wq_af_290,0.0,0.22883295194508008,af,,4.37
wq_af_291,0.0,0.22883295194508008,af,,4.37
wq_af_292,0.0,0.22883295194508008,af,,4.37
wq_af_293,0.0,0.22883295194508008,af,,4.37
wq_af_294,0.0,0.22883295194508008,af,,4.37
wq_af_295,0.0,0.22883295194508008,af,,4.37
wq_af_296,0.0,0.22883295194508008,af,,4.37
wq_af_297,0.0,0.22883295194508008,af,,4.37
wq_af_298,0.0,0.22883295194508008,af,,4.37
wq_af_299,0.0,0.22883295194508008,af,,4.37
wq_af_300,0.0,0.22883295194508008,af,,4.37
wq_af_301,0.0,0.22883295194508008,af,,4.37
wq_af_302,1.0,0.22883295194508008,af,,4.37
wq_af_303,1.0,0.22883295194508008,af,,4.37
wq_af_304,3.0,0.22883295194508008,af,,4.37
wq_af_305,5.0,0.22883295194508008,af,,4.37
wq_af_306,0.0,0.22883295194508008,af,,4.37
wq_af_307,0.0,0.22883295194508008,af,,4.37
wq_af_308,9.0,0.22883295194508008,af,,4.37
wq_af_309,11.0,0.22883295194508008,af,,4.37
wq_af_310,13.0,0.22883295194508008,af,,4.37
wq_af_311,23.0,0.22883295194508008,af,,4.37
wq_af_312,48.0,0.22883295194508008,af,,4.37
wq_af_313,55.0,0.22883295194508008,af,,4.37
wq_af_314,52.0,0.22883295194508008,af,,4.37
wq_af_315,48.0,0.22883295194508008,af,,4.37
wq_af_316,29.0,0.22883295194508008,af,,4.37
wq_af_317,5.0,0.22883295194508008,af,,4.37
wq_af_318,3.0,0.22883295194508008,af,,4.37
wq_af_319,8.0,0.22883295194508008,af,,4.37
wq_af_320,23.0,0.22883295194508008,af,,4.37
wq_af_321,29.0,0.22883295194508008,af,,4.37
wq_af_322,32.0,0.22883295194508008,af,,4.37
wq_af_323,51.0,0.22883295194508008,af,,4.37
wq_af_324,56.0,0.22883295194508008,af,,4.37
wq_af_325,60.0,0.22883295194508008,af,,4.37
wq_af_326,64.0,0.22883295194508008,af,,4.37
wq_af_327,60.0,0.22883295194508008,af,,4.37
wq_af_328,56.0,0.22883295194508008,af,,4.37
wq_af_329,55.0,0.22883295194508008,af,,4.37
wq_af_330,55.0,0.22883295194508008,af,,4.37
wq_af_331,56.0,0.22883295194508008,af,,4.37
wq_af_332,58.0,0.22883295194508008,af,,4.37
wq_af_333,63.0,0.22883295194508008,af,,4.37
wq_af_334,63.0,0.22883295194508008,af,,4.37
wq_af_335,63.0,0.22883295194508008,af,,4.37
wq_af_336,63.0,0.22883295194508008,af,,4.37
wq_af_337,63.0,0.22883295194508008,af,,4.37
wq_af_338,63.0,0.22883295194508008,af,,4.37
wq_af_339,63.0,0.22883295194508008,af,,4.37
wq_af_340,63.0,0.22883295194508008,af,,4.37
wq_af_341,63.0,0.22883295194508008,af,,4.37
wq_af_342,63.0,0.22883295194508008,af,,4.37
wq_af_343,64.0,0.22883295194508008,af,,4.37
wq_af_344,64.0,0.22883295194508008,af,,4.37
wq_af_345,64.0,0.22883295194508008,af,,4.37
wq_af_346,64.0,0.22883295194508008,af,,4.37
wq_af_347,65.0,0.22883295194508008,af,,4.37
wq_af_348,63.0,0.22883295194508008,af,,4.37
wq_af_349,59.0,0.22883295194508008,af,,4.37
wq_af_350,56.0,0.22883295194508008,af,,4.37
wq_af_351,54.0,0.22883295194508008,af,,4.37
wq_af_352,52.0,0.22883295194508008,af,,4.37
wq_af_353,51.0,0.22883295194508008,af,,4.37
wq_af_354,50.0,0.22883295194508008,af,,4.37
wq_af_355,52.0,0.22883295194508008,af,,4.37
wq_af_356,53.0,0.22883295194508008,af,,4.37
wq_af_357,55.0,0.22883295194508008,af,,4.37
wq_af_358,56.0,0.22883295194508008,af,,4.37
wq_af_359,55.0,0.22883295194508008,af,,4.37
wq_af_360,55.0,0.22883295194508008,af,,4.37
wq_af_361,55.0,0.22883295194508008,af,,4.37
wq_af_362,55.0,0.22883295194508008,af,,4.37
wq_af_363,55.0,0.22883295194508008,af,,4.37
wq_af_364,54.0,0.22883295194508008,af,,4.37
wq_af_365,54.0,0.22883295194508008,af,,4.37
wq_af_366,54.0,0.22883295194508008,af,,4.37
wq_af_367,54.0,0.22883295194508008,af,,4.37
wq_af_368,53.0,0.22883295194508008,af,,4.37
wq_af_369,54.0,0.22883295194508008,af,,4.37
wq_af_370,55.0,0.22883295194508008,af,,4.37
wq_af_371,55.0,0.22883295194508008,af,,4.37
wq_af_372,56.0,0.22883295194508008,af,,4.37
wq_af_373,55.0,0.22883295194508008,af,,4.37
wq_af_374,55.0,0.22883295194508008,af,,4.37
wq_af_375,55.0,0.22883295194508008,af,,4.37
wq_af_376,53.0,0.22883295194508008,af,,4.37
wq_af_377,45.0,0.22883295194508008,af,,4.37
wq_af_378,40.0,0.22883295194508008,af,,4.37
wq_af_379,38.0,0.22883295194508008,af,,4.37
wq_af_380,37.0,0.22883295194508008,af,,4.37
wq_af_381,36.0,0.22883295194508008,af,,4.37
wq_af_382,36.0,0.22883295194508008,af,,4.37
wq_af_383,18.0,0.22883295194508008,af,,4.37
wq_af_384,15.0,0.22883295194508008,af,,4.37
wq_af_385,14.0,0.22883295194508008,af,,4.37
wq_af_386,14.0,0.22883295194508008,af,,4.37
wq_af_387,5.0,0.22883295194508008,af,,4.37
wq_af_388,3.0,0.22883295194508008,af,,4.37
wq_af_389,14.0,0.22883295194508008,af,,4.37
wq_af_390,0.0,0.22883295194508008,af,,4.37
wq_af_391,0.0,0.22883295194508008,af,,4.37
wq_af_392,0.0,0.22883295194508008,af,,4.37
wq_af_393,0.0,0.22883295194508008,af,,4.37
wq_af_394,0.0,0.22883295194508008,af,,4.37
wq_af_395,0.0,0.22883295194508008,af,,4.37
wq_af_396,0.0,0.22883295194508008,af,,4.37
wq_af_397,0.0,0.22883295194508008,af,,4.37
wq_af_398,0.0,0.22883295194508008,af,,4.37
wq_af_399,0.0,0.22883295194508008,af,,4.37
wq_af_400,0.0,0.22883295194508008,af,,4.37
wq_af_401,0.0,0.22883295194508008,af,,4.37
wq_af_402,0.0,0.22883295194508008,af,,4.37
wq_af_403,0.0,0.22883295194508008,af,,4.37
wq_af_404,0.0,0.22883295194508008,af,,4.37
wq_af_405,0.0,0.22883295194508008,af,,4.37
wq_af_406,0.0,0.22883295194508008,af,,4.37
wq_af_407,0.0,0.22883295194508008,af,,4.37
wq_af_408,0.0,0.22883295194508008,af,,4.37
wq_af_409,0.0,0.22883295194508008,af,,4.37
wq_af_410,0.0,0.22883295194508008,af,,4.37
wq_af_411,0.0,0.22883295194508008,af,,4.37
wq_af_412,0.0,0.22883295194508008,af,,4.37
wq_af_413,0.0,0.22883295194508008,af,,4.37
wq_af_414,0.0,0.22883295194508008,af,,4.37
wq_af_415,0.0,0.22883295194508008,af,,4.37
wq_af_416,0.0,0.22883295194508008,af,,4.37
wq_af_417,0.0,0.22883295194508008,af,,4.37
wq_af_418,0.0,0.22883295194508008,af,,4.37
wq_af_419,0.0,0.22883295194508008,af,,4.37
wq_af_420,0.0,0.22883295194508008,af,,4.37
wq_af_421,0.0,0.22883295194508008,af,,4.37
wq_af_422,0.0,0.22883295194508008,af,,4.37
wq_af_423,0.0,0.22883295194508008,af,,4.37
wq_af_424,0.0,0.22883295194508008,af,,4.37
wq_af_425,0.0,0.22883295194508008,af,,4.37
wq_af_426,0.0,0.22883295194508008,af,,4.37
wq_af_427,0.0,0.22883295194508008,af,,4.37
wq_af_428,0.0,0.22883295194508008,af,,4.37
wq_af_429,0.0,0.22883295194508008,af,,4.37
wq_af_430,0.0,0.22883295194508008,af,,4.37
wq_af_431,0.0,0.22883295194508008,af,,4.37
wq_af_432,0.0,0.22883295194508008,af,,4.37
wq_af_433,0.0,0.22883295194508008,af,,4.37
wq_af_434,0.0,0.22883295194508008,af,,4.37
wq_af_435,0.0,0.22883295194508008,af,,4.37
wq_af_436,0.0,0.22883295194508008,af,,4.37
wq_af_437,0.0,0.22883295194508008,af,,4.37
wq_af_438,0.0,0.22883295194508008,af,,4.37
wq_af_439,0.0,0.22883295194508008,af,,4.37
wq_af_440,0.0,0.22883295194508008,af,,4.37
wq_af_441,0.0,0.22883295194508008,af,,4.37
wq_af_442,0.0,0.22883295194508008,af,,4.37
wq_af_443,0.0,0.22883295194508008,af,,4.37
wq_af_444,0.0,0.22883295194508008,af,,4.37
wq_af_445,0.0,0.22883295194508008,af,,4.37
wq_af_446,0.0,0.22883295194508008,af,,4.37
wq_af_447,0.0,0.22883295194508008,af,,4.37
wq_af_448,0.0,0.22883295194508008,af,,4.37
wq_af_449,0.0,0.22883295194508008,af,,4.37
wq_af_450,0.0,0.22883295194508008,af,,4.37
wq_af_451,0.0,0.22883295194508008,af,,4.37
wq_af_452,0.0,0.22883295194508008,af,,4.37
wq_af_453,0.0,0.22883295194508008,af,,4.37
wq_af_454,0.0,0.22883295194508008,af,,4.37
wq_af_455,0.0,0.22883295194508008,af,,4.37
wq_af_456,0.0,0.22883295194508008,af,,4.37
wq_af_457,0.0,0.22883295194508008,af,,4.37
wq_af_458,0.0,0.22883295194508008,af,,4.37
wq_af_459,0.0,0.22883295194508008,af,,4.37
wq_af_460,10.0,0.22883295194508008,af,,4.37
wq_af_461,15.0,0.22883295194508008,af,,4.37
wq_af_462,17.0,0.22883295194508008,af,,4.37
wq_af_463,0.0,0.22883295194508008,af,,4.37
wq_af_464,0.0,0.22883295194508008,af,,4.37
wq_af_465,0.0,0.22883295194508008,af,,4.37
wq_af_466,0.0,0.22883295194508008,af,,4.37
wq_af_467,0.0,0.22883295194508008,af,,4.37
wq_af_468,0.0,0.22883295194508008,af,,4.37
wq_af_469,0.0,0.22883295194508008,af,,4.37
wq_af_470,0.0,0.22883295194508008,af,,4.37
wq_af_471,0.0,0.22883295194508008,af,,4.37
wq_af_472,0.0,0.22883295194508008,af,,4.37
wq_af_473,0.0,0.22883295194508008,af,,4.37
wq_af_474,0.0,0.22883295194508008,af,,4.37
wq_af_475,0.0,0.22883295194508008,af,,4.37
wq_af_476,0.0,0.22883295194508008,af,,4.37
wq_af_477,0.0,0.22883295194508008,af,,4.37
wq_af_478,0.0,0.22883295194508008,af,,4.37
wq_af_479,1.0,0.22883295194508008,af,,4.37
wq_af_480,1.0,0.22883295194508008,af,,4.37
wq_af_481,1.0,0.22883295194508008,af,,4.37
wq_af_482,1.0,0.22883295194508008,af,,4.37
wq_af_483,2.0,0.22883295194508008,af,,4.37
wq_af_484,2.0,0.22883295194508008,af,,4.37
wq_af_485,4.0,0.22883295194508008,af,,4.37
wq_af_486,5.0,0.22883295194508008,af,,4.37
wq_af_487,5.0,0.22883295194508008,af,,4.37
wq_af_488,5.0,0.22883295194508008,af,,4.37
wq_af_489,5.0,0.22883295194508008,af,,4.37
wq_af_490,11.0,0.22883295194508008,af,,4.37
wq_af_491,5.0,0.22883295194508008,af,,4.37
wq_af_492,5.0,0.22883295194508008,af,,4.37
wq_af_493,5.0,0.22883295194508008,af,,4.37
wq_af_494,6.0,0.22883295194508008,af,,4.37
wq_af_495,8.0,0.22883295194508008,af,,4.37
wq_af_496,14.0,0.22883295194508008,af,,4.37
wq_af_497,16.0,0.22883295194508008,af,,4.37
wq_af_498,5.0,0.22883295194508008,af,,4.37
wq_af_499,0.0,0.22883295194508008,af,,4.37
wq_af_500,0.0,0.22883295194508008,af,,4.37
wq_af_501,0.0,0.22883295194508008,af,,4.37
wq_af_502,0.0,0.22883295194508008,af,,4.37
wq_af_503,0.0,0.22883295194508008,af,,4.37
wq_af_504,0.0,0.22883295194508008,af,,4.37
wq_af_505,0.0,0.22883295194508008,af,,4.37
wq_af_506,0.0,0.22883295194508008,af,,4.37
wq_af_507,0.0,0.22883295194508008,af,,4.37
wq_af_508,0.0,0.22883295194508008,af,,4.37
wq_af_509,0.0,0.22883295194508008,af,,4.37
wq_af_510,0.0,0.22883295194508008,af,,4.37
wq_af_511,6.0,0.22883295194508008,af,,4.37
wq_af_512,6.0,0.22883295194508008,af,,4.37
wq_af_513,6.0,0.22883295194508008,af,,4.37
wq_af_514,7.0,0.22883295194508008,af,,4.37
wq_af_515,8.0,0.22883295194508008,af,,4.37
wq_af_516,12.0,0.22883295194508008,af,,4.37
