time,FLOW,TEMP,SALT,elevation,TRC_tr1,TRC_age,NCS_ss1,NCS_ss2,OXY_oxy,CAR_dic,CAR_pH,CAR_ch4,CAR_ch4_bub,SIL_rsi,NIT_amm,NIT_nit,PHS_frp,PHS_frp_ads,OGM_doc,OGM_poc,OGM_don,OGM_pon,OGM_dop,OGM_pop,OGM_docr,OGM_donr,OGM_dopr,OGM_cpom,PHY_cyano,PHY_cyano_IN,PHY_cyano_IP,PHY_green,PHY_green_IN,PHY_green_IP,PHY_diatom,PHY_diatom_IN,PHY_diatom_IP,BIV_filtfrac
2017-03-22,0,8.565022,0,1.5,0,0,0,0,0,104.3297,6.17,0.1096,0,102.6964,0.5662,0.0426,0.0933,0.0187,18.8533,27.3373,0.7579,1.5159,0.0157,0.3656,254.52,6.8214,0.141,27.3373,0,0,0,0,0,0,0,0,0,0
2017-03-23,0,8.527673,0,1.5,0,0,0,0,0,104.3565,6.17,0.1102,0,102.6964,0.586,0.0438,0.0978,0.0196,18.9128,27.4236,0.7528,1.5056,0.0152,0.3536,255.3229,6.7751,0.1364,27.4236,0,0,0,0,0,0,0,0,0,0
2017-03-24,0,8.490324,0,1.5,0,0,0,0,0,104.3833,6.17,0.1108,0,102.6964,0.6058,0.0449,0.1023,0.0205,18.9723,27.5098,0.7476,1.4953,0.0146,0.3415,256.1258,6.7288,0.1317,27.5098,0,0,0,0,0,0,0,0,0,0
2017-03-25,0,8.452976,0,1.5,0,0,0,0,0,104.4101,6.17,0.1114,0,102.6964,0.6256,0.0461,0.1068,0.0214,19.0318,27.5961,0.7425,1.485,0.0141,0.3295,256.9287,6.6825,0.1271,27.5961,0,0,0,0,0,0,0,0,0,0
2017-03-26,0,8.415627,0,1.5,0,0,0,0,0,104.437,6.17,0.1121,0,102.6964,0.6454,0.0472,0.1113,0.0223,19.0912,27.6823,0.7373,1.4747,0.0136,0.3175,257.7317,6.6361,0.1225,27.6823,0,0,0,0,0,0,0,0,0,0
2017-03-27,0,8.487634,0,1.5,0,0,0,0,0,104.4638,6.17,0.1127,0,102.6964,0.6652,0.0484,0.1158,0.0232,19.1507,27.7685,0.7322,1.4644,0.0131,0.3054,258.5346,6.5898,0.1178,27.7685,0,0,0,0,0,0,0,0,0,0
2017-03-28,0,8.55964,0,1.5,0,0,0,0,0,104.4906,6.17,0.1133,0,102.6964,0.6573,0.0507,0.1151,0.023,19.2102,27.8548,0.731,1.4619,0.0133,0.3105,259.3375,6.5787,0.1198,27.8548,0,0,0,0,0,0,0,0,0,0
2017-03-29,0,8.631647,0,1.5,0,0,0,0,0,104.5174,6.17,0.114,0,102.6964,0.6494,0.053,0.1143,0.0229,19.2697,27.941,0.7297,1.4595,0.0135,0.3155,260.1404,6.5676,0.1217,27.941,0,0,0,0,0,0,0,0,0,0
2017-03-30,0,8.703654,0,1.5,0,0,0,0,0,104.5442,6.17,0.1146,0,102.6964,0.6414,0.0553,0.1136,0.0227,19.3291,28.0272,0.7285,1.457,0.0137,0.3206,260.9433,6.5565,0.1236,28.0272,0,0,0,0,0,0,0,0,0,0
2017-03-31,0,8.77566,0,1.5,0,0,0,0,0,104.5711,6.17,0.1152,0,102.6964,0.6335,0.0576,0.1128,0.0226,19.3886,28.1135,0.7273,1.4545,0.014,0.3256,261.7462,6.5454,0.1256,28.1135,0,0,0,0,0,0,0,0,0,0
2017-04-01,0,8.847667,0,1.5,0,0,0,0,0,104.5979,6.17,0.1158,0,102.6964,0.6256,0.0599,0.1121,0.0224,19.4481,28.1997,0.726,1.4521,0.0142,0.3307,262.5491,6.5343,0.1275,28.1997,0,0,0,0,0,0,0,0,0,0
2017-04-02,0,8.919674,0,1.5,0,0,0,0,0,104.6247,6.17,0.1165,0,102.6964,0.6177,0.0622,0.1113,0.0223,19.5076,28.286,0.7248,1.4496,0.0144,0.3357,263.352,6.5232,0.1295,28.286,0,0,0,0,0,0,0,0,0,0
2017-04-03,0,8.99168,0,1.5,0,0,0,0,0,104.6515,6.17,0.1171,0,102.6964,0.6098,0.0645,0.1106,0.0221,19.567,28.3722,0.7236,1.4471,0.0146,0.3408,264.1549,6.5122,0.1314,28.3722,0,0,0,0,0,0,0,0,0,0
2017-04-04,0,9.063687,0,1.5,0,0,0,0,0,104.6783,6.17,0.1177,0,102.6964,0.6018,0.0668,0.1098,0.022,19.6265,28.4584,0.7223,1.4447,0.0148,0.3458,264.9578,6.5011,0.1334,28.4584,0,0,0,0,0,0,0,0,0,0
2017-04-05,0,9.135694,0,1.5,0,0,0,0,0,104.7052,6.17,0.1184,0,102.6964,0.5939,0.0691,0.1091,0.0218,19.686,28.5447,0.7211,1.4422,0.015,0.3508,265.7607,6.49,0.1353,28.5447,0,0,0,0,0,0,0,0,0,0
2017-04-06,0,9.2077,0,1.5,0,0,0,0,0,104.732,6.17,0.119,0,102.6964,0.586,0.0714,0.1083,0.0217,19.7455,28.6309,0.7199,1.4397,0.0153,0.3559,266.5636,6.4789,0.1373,28.6309,0,0,0,0,0,0,0,0,0,0
2017-04-07,0,9.279707,0,1.5,0,0,0,0,0,104.7588,6.17,0.1196,0,102.6964,0.5781,0.0737,0.1076,0.0215,19.8049,28.7171,0.7186,1.4373,0.0155,0.3609,267.3665,6.4678,0.1392,28.7171,0,0,0,0,0,0,0,0,0,0
2017-04-08,0,9.351714,0,1.5,0,0,0,0,0,104.7856,6.17,0.1202,0,102.6964,0.5702,0.076,0.1068,0.0214,19.8644,28.8034,0.7174,1.4348,0.0157,0.366,268.1694,6.4567,0.1412,28.8034,0,0,0,0,0,0,0,0,0,0
2017-04-09,0,9.423721,0,1.5,0,0,0,0,0,104.8124,6.17,0.1209,0,102.6964,0.5622,0.0783,0.106,0.0212,19.9239,28.8896,0.7162,1.4324,0.0159,0.371,268.9723,6.4456,0.1431,28.8896,0,0,0,0,0,0,0,0,0,0
2017-04-10,0,9.374192,0,1.5,0,0,0,0,0,104.8393,6.17,0.1215,0,102.6964,0.5543,0.0806,0.1053,0.0211,19.9833,28.9759,0.7149,1.4299,0.0161,0.3761,269.7752,6.4345,0.1451,28.9759,0,0,0,0,0,0,0,0,0,0
2017-04-11,0,9.324664,0,1.5,0,0,0,0,0,104.8661,6.17,0.1164,0,102.6964,0.5306,0.0783,0.1098,0.022,19.8644,28.8034,0.7248,1.4495,0.0158,0.3684,268.1694,6.5229,0.1421,28.8034,0,0,0,0,0,0,0,0,0,0
2017-04-12,0,9.275136,0,1.5,0,0,0,0,0,104.8929,6.17,0.1112,0,102.6964,0.5068,0.076,0.1143,0.0229,19.7455,28.6309,0.7346,1.4692,0.0155,0.3607,266.5636,6.6113,0.1391,28.6309,0,0,0,0,0,0,0,0,0,0
2017-04-13,0,9.225608,0,1.5,0,0,0,0,0,104.9197,6.17,0.1061,0,102.6964,0.4831,0.0737,0.1188,0.0238,19.6265,28.4584,0.7444,1.4888,0.0151,0.353,264.9578,6.6998,0.1362,28.4584,0,0,0,0,0,0,0,0,0,0
2017-04-14,0,9.17608,0,1.5,0,0,0,0,0,104.9465,6.17,0.1009,0,102.6964,0.4593,0.0714,0.1233,0.0247,19.5076,28.286,0.7542,1.5085,0.0148,0.3454,263.352,6.7882,0.1332,28.286,0,0,0,0,0,0,0,0,0,0
2017-04-15,0,9.126552,0,1.5,0,0,0,0,0,104.9734,6.17,0.0958,0,102.6964,0.4355,0.0691,0.1279,0.0256,19.3886,28.1135,0.7641,1.5281,0.0145,0.3377,261.7462,6.8766,0.1303,28.1135,0,0,0,0,0,0,0,0,0,0
2017-04-16,0,9.077024,0,1.5,0,0,0,0,0,105.0002,6.17,0.0907,0,102.6964,0.4118,0.0668,0.1324,0.0265,19.2697,27.941,0.7739,1.5478,0.0141,0.33,260.1404,6.965,0.1273,27.941,0,0,0,0,0,0,0,0,0,0
2017-04-17,0,9.205144,0,1.5,0,0,0,0,0,105.027,6.17,0.0855,0,102.6964,0.388,0.0645,0.1369,0.0274,19.1507,27.7685,0.7837,1.5674,0.0138,0.3223,258.5346,7.0535,0.1243,27.7685,0,0,0,0,0,0,0,0,0,0
2017-04-18,0.011866667,9.333264,0,0.1,0,0,0,0,152.3973939,105.0538,6.17,0.0894,0,102.6964,0.4831,0.0599,0.1294,0.0259,18.9128,27.4236,0.7447,1.4894,0.0131,0.3056,255.3229,6.7025,0.1179,27.4236,0,0,0,0,0,0,0,0,0,0
2017-04-19,0.011866667,9.461384,0,0.1,0,0,0,0,533.3908786,105.0806,6.17,0.0933,0,102.6964,0.5781,0.0553,0.1218,0.0244,18.6749,27.0786,0.7057,1.4114,0.0124,0.2889,252.1113,6.3515,0.1114,27.0786,0,0,0,0,0,0,0,0,0,0
2017-04-20,0.011866667,9.589504,0,0.1,0,0,0,0,533.3908786,105.1075,6.17,0.0972,0,102.6964,0.6731,0.0507,0.1143,0.0229,18.437,26.7337,0.6667,1.3334,0.0117,0.2723,248.8997,6.0005,0.105,26.7337,0,0,0,0,0,0,0,0,0,0
2017-04-21,0.011866667,9.717624,0,0.1,0,0,0,0,533.3908786,105.1343,6.17,0.1011,0,102.6964,0.7681,0.0461,0.1068,0.0214,18.1991,26.3887,0.6277,1.2555,0.011,0.2556,245.6881,5.6495,0.0986,26.3887,0,0,0,0,0,0,0,0,0,0
2017-04-22,0.011866667,9.845744,0,0.1,0,0,0,0,533.3908786,105.1611,6.17,0.105,0,102.6964,0.8632,0.0415,0.0993,0.0199,17.9612,26.0438,0.5887,1.1775,0.0102,0.2389,242.4765,5.2986,0.0921,26.0438,0,0,0,0,0,0,0,0,0,0
2017-04-23,0.011866667,9.973864,0,0.2,0,0,0,0,533.3908786,105.1879,6.17,0.1088,0,102.6964,0.9582,0.0369,0.0918,0.0184,17.7233,25.6988,0.5497,1.0995,0.0095,0.2222,239.2649,4.9476,0.0857,25.6988,0,0,0,0,0,0,0,0,0,0
2017-04-24,0.011866667,10.025238,0,0.2,0,0,0,0,533.3908786,105.2147,6.17,0.1127,0,102.6964,1.0532,0.0323,0.0842,0.0168,17.4854,25.3539,0.5107,1.0215,0.0088,0.2055,236.0533,4.5966,0.0793,25.3539,0,0,0,0,0,0,0,0,0,0
2017-04-25,0.011866667,10.076612,0,0.2,0,0,0,0,533.3908786,105.2416,6.17,0.1116,0,102.6964,1.0734,0.0411,0.0871,0.0174,17.5611,25.4636,0.5798,1.1595,0.0105,0.2452,237.0752,5.2178,0.0946,25.4636,0,0,0,0,0,0,0,0,0,0
2017-04-26,0.011866667,10.127985,0,0.2,0,0,0,0,533.3908786,105.2684,6.17,0.1105,0,102.6964,1.0935,0.0499,0.09,0.018,17.6368,25.5734,0.6488,1.2975,0.0122,0.2849,238.097,5.8389,0.1099,25.5734,0,0,0,0,0,0,0,0,0,0
2017-04-27,0.011866667,10.179359,0,0.2,0,0,0,0,533.3908786,105.2952,6.17,0.1094,0,102.6964,1.1137,0.0587,0.0929,0.0186,17.7125,25.6831,0.7178,1.4356,0.0139,0.3246,239.1189,6.46,0.1252,25.6831,0,0,0,0,0,0,0,0,0,0
2017-04-28,0.011866667,10.230732,0,0.3,0,0,0,0,533.3908786,105.322,6.17,0.1083,0,102.6964,1.1338,0.0674,0.0957,0.0191,17.7882,25.7929,0.7868,1.5736,0.0156,0.3643,240.1408,7.0812,0.1405,25.7929,0,0,0,0,0,0,0,0,0,0
2017-04-29,0.011866667,10.282106,0,0.3,0,0,0,0,533.3908786,105.3488,6.17,0.1072,0,102.6964,1.154,0.0762,0.0986,0.0197,17.8639,25.9027,0.8558,1.7116,0.0173,0.404,241.1627,7.7023,0.1558,25.9027,0,0,0,0,0,0,0,0,0,0
2017-04-30,0.011866667,10.33348,0,0.3,0,0,0,0,533.3908786,105.3757,6.17,0.1061,0,102.6964,1.1742,0.085,0.1015,0.0203,17.9396,26.0124,0.9248,1.8497,0.019,0.4437,242.1845,8.3235,0.1711,26.0124,0,0,0,0,0,0,0,0,0,0
2017-05-01,0.011866667,10.386461,0,0.3,0,0,0,0,533.3908786,105.4025,6.17,0.1049,0,102.6964,1.1943,0.0938,0.1043,0.0209,18.0153,26.1222,0.9938,1.9877,0.0207,0.4834,243.2064,8.9446,0.1865,26.1222,0,0,0,0,0,0,0,0,0,0
2017-05-02,0.011866667,10.439442,0,0.3,0,0,0,0,533.3908786,105.4293,6.17,0.1038,0,102.6964,1.2145,0.1026,0.1072,0.0214,18.091,26.2319,1.0629,2.1257,0.0224,0.5231,244.2283,9.5657,0.2018,26.2319,0,0,0,0,0,0,0,0,0,0
2017-05-03,0.011866667,10.492423,0,0.4,0,0,0,0,533.3908786,105.4561,6.17,0.1027,0,102.6964,1.2346,0.1114,0.1101,0.022,18.1667,26.3417,1.1319,2.2638,0.0241,0.5628,245.2502,10.1869,0.2171,26.3417,0,0,0,0,0,0,0,0,0,0
2017-05-04,0.011866667,10.545405,0,0.4,0,0,0,0,533.3908786,105.4829,6.17,0.1016,0,102.6964,1.2548,0.1202,0.113,0.0226,18.2424,26.4514,1.2009,2.4018,0.0258,0.6025,246.272,10.808,0.2324,26.4514,0,0,0,0,0,0,0,0,0,0
2017-05-05,0.011866667,10.585468,0,0.4,0,0,0,0,533.3908786,105.5098,6.17,0.1005,0,102.6964,1.2749,0.129,0.1158,0.0232,18.3181,26.5612,1.2699,2.5398,0.0275,0.6422,247.2939,11.4292,0.2477,26.5612,0,0,0,0,0,0,0,0,0,0
2017-05-06,0.011866667,10.625531,0,0.4,0,0,0,0,533.3908786,105.5366,6.17,0.0948,0,102.6964,1.1826,0.1237,0.0983,0.0197,18.0405,26.1588,1.2971,2.5942,0.0277,0.6454,243.547,11.6739,0.249,26.1588,0,0,0,0,0,0,0,0,0,0
2017-05-07,0.011866667,10.665594,0,0.4,0,0,0,0,533.3908786,105.5634,6.17,0.0891,0,102.6964,1.0902,0.1183,0.0807,0.0161,17.763,25.7563,1.3243,2.6486,0.0278,0.6487,239.8002,11.9187,0.2502,25.7563,0,0,0,0,0,0,0,0,0,0
2017-05-08,0.011866667,10.718463,0,0.5,0,0,0,0,533.3908786,105.5902,6.17,0.0833,0,102.6964,0.9978,0.1129,0.0632,0.0126,17.4854,25.3539,1.3515,2.703,0.0279,0.6519,236.0533,12.1634,0.2515,25.3539,0,0,0,0,0,0,0,0,0,0
2017-05-09,0.011866667,10.771331,0,0.5,0,0,0,0,533.3908786,105.617,6.17,0.0815,0,102.6964,0.974,0.1175,0.0632,0.0126,17.9612,26.0438,1.2931,2.5861,0.0267,0.6242,242.4765,11.6375,0.2407,26.0438,0,0,0,0,0,0,0,0,0,0
2017-05-10,0.011866667,10.808175,0,0.5,0,0,0,0,533.3908786,105.6439,6.17,0.0797,0,102.6964,0.9503,0.1221,0.0632,0.0126,18.437,26.7337,1.2346,2.4692,0.0256,0.5964,248.8997,11.1115,0.23,26.7337,0,0,0,0,0,0,0,0,0,0
2017-05-11,0.011866667,10.845019,0,0.5,0,0,0,0,533.3908786,105.6707,6.17,0.0778,0,102.6964,0.9265,0.1267,0.0632,0.0126,18.9128,27.4236,1.1762,2.3524,0.0244,0.5686,255.3229,10.5856,0.2193,27.4236,0,0,0,0,0,0,0,0,0,0
2017-05-12,0.011866667,10.881863,0,0.5,0,0,0,0,533.3908786,105.6975,6.17,0.076,0,102.6964,0.9028,0.1313,0.0632,0.0126,19.3886,28.1135,1.1177,2.2355,0.0232,0.5409,261.7462,10.0596,0.2086,28.1135,0,0,0,0,0,0,0,0,0,0
2017-05-13,0.011866667,10.918707,0,0.1,0,0,0,0,533.3908786,105.7243,6.17,0.0742,0,102.6964,0.879,0.1359,0.0632,0.0126,19.8644,28.8034,1.0593,2.1186,0.022,0.5131,268.1694,9.5337,0.1979,28.8034,0,0,0,0,0,0,0,0,0,0
2017-05-14,0.011866667,10.955551,0,0.1,0,0,0,0,533.3908786,105.7511,6.17,0.0723,0,102.6964,0.8552,0.1406,0.0632,0.0126,20.3402,29.4933,1.0009,2.0017,0.0208,0.4853,274.5926,9.0077,0.1872,29.4933,0,0,0,0,0,0,0,0,0,0
2017-05-15,0.011866667,11.01707,0,0.1,0,0,0,0,533.3908786,105.778,6.17,0.0705,0,102.6964,0.8315,0.1452,0.0632,0.0126,20.816,30.1832,0.9424,1.8848,0.0196,0.4576,281.0158,8.4818,0.1765,30.1832,0,0,0,0,0,0,0,0,0,0
2017-05-16,0.011866667,11.0786,0,0.1,0,0,0,0,533.3908786,105.8048,6.17,0.0787,0,102.6964,0.784,0.1313,0.0677,0.0135,20.5781,29.8382,0.981,1.9621,0.0178,0.4156,277.8042,8.8293,0.1603,29.8382,0,0,0,0,0,0,0,0,0,0
2017-05-17,0.011866667,11.14012,0,0.1,0,0,0,0,533.3908786,105.8316,6.17,0.0869,0,102.6964,0.7365,0.1175,0.0722,0.0144,20.3402,29.4933,1.0197,2.0393,0.016,0.3737,274.5926,9.1769,0.1442,29.4933,0,0,0,0,0,0,0,0,0,0
2017-05-18,0.011866667,11.20165,0,0.2,0,0,0,0,533.3908786,105.8584,6.17,0.0952,0,102.6964,0.6889,0.1037,0.0767,0.0153,20.1023,29.1483,1.0583,2.1165,0.0142,0.3318,271.381,9.5244,0.128,29.1483,0,0,0,0,0,0,0,0,0,0
2017-05-19,0.011866667,11.26317,0,0.2,0,0,0,0,533.3908786,105.8852,6.17,0.1034,0,102.6964,0.6414,0.0899,0.0812,0.0162,19.8644,28.8034,1.0969,2.1938,0.0124,0.2899,268.1694,9.8719,0.1118,28.8034,0,0,0,0,0,0,0,0,0,0
2017-05-20,0.011866667,11.32469,0,0.2,0,0,0,0,533.3908786,105.9121,6.17,0.1116,0,102.6964,0.5939,0.076,0.0857,0.0171,19.6265,28.4584,1.1355,2.271,0.0106,0.248,264.9578,10.2195,0.0957,28.4584,0,0,0,0,0,0,0,0,0,0
2017-05-21,0.011866667,11.38622,0,0.2,0,0,0,0,533.3908786,105.9389,6.17,0.1199,0,102.6964,0.5464,0.0622,0.0903,0.0181,19.3886,28.1135,1.1741,2.3482,0.0088,0.2061,261.7462,10.567,0.0795,28.1135,0,0,0,0,0,0,0,0,0,0
2017-05-22,0.011866667,11.44774,0,0.2,0,0,0,0,533.3908786,105.9657,6.17,0.1281,0,102.6964,0.4989,0.0484,0.0948,0.019,19.1507,27.7685,1.2127,2.4255,0.007,0.1642,258.5346,10.9145,0.0633,27.7685,0,0,0,0,0,0,0,0,0,0
2017-05-23,0.011866667,11.50926,0,0.3,0,0,0,0,533.3908786,105.9925,6.17,0.1194,0,102.6964,0.8156,0.0645,0.0887,0.0177,20.816,30.1832,1.196,2.3919,0.0071,0.1645,281.0158,10.7636,0.0635,30.1832,0,0,0,0,0,0,0,0,0,0
2017-05-24,0.011866667,11.57079,0,0.3,0,0,0,0,533.3908786,106.0193,6.17,0.1107,0,102.6964,1.1324,0.0806,0.0827,0.0165,22.4813,32.5978,1.1792,2.3584,0.0071,0.1649,303.4971,10.6127,0.0636,32.5978,0,0,0,0,0,0,0,0,0,0
2017-05-25,0.011866667,11.63231,0,0.3,0,0,0,0,533.3908786,106.0462,6.17,0.1021,0,102.6964,1.4492,0.0968,0.0767,0.0153,24.1465,35.0125,1.1624,2.3248,0.0071,0.1652,325.9784,10.4617,0.0637,35.0125,0,0,0,0,0,0,0,0,0,0
2017-05-26,0.011866667,11.69383,0,0.3,0,0,0,0,533.3908786,106.073,6.17,0.0934,0,102.6964,1.7659,0.1129,0.0707,0.0141,25.8118,37.4271,1.1456,2.2913,0.0071,0.1656,348.4596,10.3108,0.0639,37.4271,0,0,0,0,0,0,0,0,0,0
2017-05-27,0.011866667,11.75536,0,0.3,0,0,0,0,533.3908786,106.0998,6.17,0.0847,0,102.6964,2.0827,0.129,0.0647,0.0129,27.4771,39.8418,1.1289,2.2577,0.0071,0.1659,370.9409,10.1598,0.064,39.8418,0,0,0,0,0,0,0,0,0,0
2017-05-28,0.011866667,11.81688,0,0.4,0,0,0,0,533.3908786,106.1266,6.17,0.076,0,102.6964,2.3994,0.1452,0.0587,0.0117,29.1424,42.2565,1.1121,2.2242,0.0071,0.1662,393.4221,10.0089,0.0641,42.2565,0,0,0,0,0,0,0,0,0,0
2017-05-29,0.011866667,11.8784,0,0.4,0,0,0,0,533.3908786,106.1534,6.17,0.0673,0,102.6964,2.7162,0.1613,0.0526,0.0105,30.8077,44.6711,1.0953,2.1907,0.0071,0.1666,415.9034,9.858,0.0642,44.6711,0,0,0,0,0,0,0,0,0,0
2017-05-30,0.011866667,11.93993,0,0.4,0,0,0,0,533.3908786,106.1803,6.17,0.0774,0,102.6964,2.5499,0.1613,0.0948,0.019,19.1507,27.7685,1.1639,2.3279,0.006,0.1393,258.5346,10.4755,0.0537,27.7685,0,0,0,0,0,0,0,0,0,0
2017-05-31,0.011866667,12.00145,0,0.4,0,0,0,0,533.3908786,106.2071,6.17,0.1023,0,102.6964,2.6608,0.1774,0.079,0.0158,18.3181,26.5612,1.209,2.418,0.0136,0.3177,247.2939,10.8812,0.1225,26.5612,0,0,0,0,0,0,0,0,0,0
2017-06-01,0.011866667,12.06298,0,0.4,0,0,0,0,533.3908786,106.2339,6.17,0.1272,0,102.6964,2.7716,0.1935,0.0632,0.0126,17.4854,25.3539,1.2541,2.5082,0.0213,0.496,236.0533,11.2868,0.1913,25.3539,0,0,0,0,0,0,0,0,0,0
2017-06-02,0.011866667,12.1245,0,0.5,0,0,0,0,533.3908786,106.2607,6.17,0.1127,0,102.6964,2.7993,0.2056,0.0605,0.0121,17.9017,25.9575,1.2285,2.4569,0.02,0.4656,241.6736,11.0561,0.1796,25.9575,0,0,0,0,0,0,0,0,0,0
2017-06-03,0.011866667,12.18602,0,0.5,0,0,0,0,533.3908786,106.2875,6.17,0.0982,0,102.6964,2.8271,0.2177,0.0579,0.0116,18.3181,26.5612,1.2028,2.4056,0.0187,0.4352,247.2939,10.8253,0.1679,26.5612,0,0,0,0,0,0,0,0,0,0
2017-06-04,0.011866667,12.24755,0,0.5,0,0,0,0,533.3908786,106.3144,6.17,0.0837,0,102.6964,2.8548,0.2298,0.0553,0.0111,18.7344,27.1649,1.1772,2.3544,0.0174,0.4049,252.9142,10.5946,0.1562,27.1649,0,0,0,0,0,0,0,0,0,0
2017-06-05,0.011866667,12.30907,0,0.5,0,0,0,0,533.3908786,106.3412,6.17,0.0693,0,102.6964,2.8825,0.2419,0.0526,0.0105,19.1507,27.7685,1.1515,2.3031,0.0161,0.3745,258.5346,10.3638,0.1445,27.7685,0,0,0,0,0,0,0,0,0,0
2017-06-06,0.011866667,12.37059,0,0.5,0,0,0,0,533.3908786,106.368,6.17,0.0697,0,102.6964,2.7875,0.2465,0.0572,0.0114,19.2697,27.941,1.1597,2.3193,0.0178,0.4156,260.1404,10.437,0.1603,27.941,0,0,0,0,0,0,0,0,0,0
2017-06-07,0.011866667,12.43212,0,0.1,0,0,0,0,533.3908786,106.3948,6.17,0.07,0,102.6964,2.6924,0.2512,0.0617,0.0123,19.3886,28.1135,1.1678,2.3356,0.0196,0.4567,261.7462,10.5102,0.1761,28.1135,0,0,0,0,0,0,0,0,0,0
2017-06-08,0.011866667,12.49364,0,0.1,0,0,0,0,533.3908786,106.4216,6.17,0.0704,0,102.6964,2.5974,0.2558,0.0662,0.0132,19.5076,28.286,1.1759,2.3519,0.0213,0.4977,263.352,10.5833,0.192,28.286,0,0,0,0,0,0,0,0,0,0
2017-06-09,0.011866667,12.55516,0,0.1,0,0,0,0,533.3908786,106.4485,6.17,0.0708,0,102.6964,2.5024,0.2604,0.0707,0.0141,19.6265,28.4584,1.1841,2.3681,0.0231,0.5388,264.9578,10.6565,0.2078,28.4584,0,0,0,0,0,0,0,0,0,0
2017-06-10,0.011866667,12.61669,0,0.1,0,0,0,0,533.3908786,106.4753,6.17,0.0712,0,102.6964,2.4073,0.265,0.0752,0.015,19.7455,28.6309,1.1922,2.3844,0.0249,0.5799,266.5636,10.7297,0.2237,28.6309,0,0,0,0,0,0,0,0,0,0
2017-06-11,0.011866667,12.67821,0,0.1,0,0,0,0,533.3908786,106.5021,6.17,0.0716,0,102.6964,2.3123,0.2696,0.0797,0.0159,19.8644,28.8034,1.2003,2.4006,0.0266,0.621,268.1694,10.8029,0.2395,28.8034,0,0,0,0,0,0,0,0,0,0
2017-06-12,0.011866667,12.73973,0,0.2,0,0,0,0,533.3908786,106.5289,6.17,0.072,0,102.6964,2.2173,0.2742,0.0842,0.0168,19.9833,28.9759,1.2084,2.4169,0.0284,0.6621,269.7752,10.876,0.2554,28.9759,0,0,0,0,0,0,0,0,0,0
2017-06-13,0.011866667,12.80126,0,0.2,0,0,0,0,533.3908786,106.5557,6.17,0.0764,0,102.6964,1.9797,0.2442,0.0827,0.0165,20.1023,29.1483,1.1876,2.3753,0.0277,0.646,271.381,10.6887,0.2492,29.1483,0,0,0,0,0,0,0,0,0,0
2017-06-14,0.011866667,12.86278,0,0.2,0,0,0,0,533.3908786,106.5826,6.17,0.0808,0,102.6964,1.7422,0.2143,0.0812,0.0162,20.2212,29.3208,1.1668,2.3336,0.027,0.6299,272.9868,10.5013,0.243,29.3208,0,0,0,0,0,0,0,0,0,0
2017-06-15,0.011866667,12.92431,0,0.2,0,0,0,0,533.3908786,106.6094,6.17,0.0852,0,102.6964,1.5046,0.1843,0.0797,0.0159,20.3402,29.4933,1.146,2.292,0.0263,0.6139,274.5926,10.3139,0.2368,29.4933,0,0,0,0,0,0,0,0,0,0
2017-06-16,0.011866667,12.98583,0,0.2,0,0,0,0,533.3908786,106.6362,6.17,0.0897,0,102.6964,1.267,0.1544,0.0782,0.0156,20.4591,29.6658,1.1252,2.2503,0.0256,0.5978,276.1984,10.1265,0.2306,29.6658,0,0,0,0,0,0,0,0,0,0
2017-06-17,0.011866667,13.04735,0,0.3,0,0,0,0,533.3908786,106.663,6.17,0.0941,0,102.6964,1.0295,0.1244,0.0767,0.0153,20.5781,29.8382,1.1044,2.2087,0.0249,0.5818,277.8042,9.9392,0.2244,29.8382,0,0,0,0,0,0,0,0,0,0
2017-06-18,0.011866667,13.10888,0,0.3,0,0,0,0,533.3908786,106.6898,6.17,0.0985,0,102.6964,0.7919,0.0945,0.0752,0.015,20.697,30.0107,1.0835,2.1671,0.0242,0.5657,279.41,9.7518,0.2182,30.0107,0,0,0,0,0,0,0,0,0,0
2017-06-19,0.011866667,13.1704,0,0.3,0,0,0,0,533.3908786,106.7167,6.17,0.1029,0,102.6964,0.5543,0.0645,0.0737,0.0147,20.816,30.1832,1.0627,2.1254,0.0236,0.5496,281.0158,9.5644,0.212,30.1832,0,0,0,0,0,0,0,0,0,0
2017-06-20,0.011866667,13.23192,0,0.3,0,0,0,0,533.3908786,106.7435,6.17,0.1074,0,102.6964,0.8077,0.0945,0.0722,0.0144,20.816,30.1832,1.0704,2.1408,0.0225,0.5249,281.0158,9.6336,0.2024,30.1832,0,0,0,0,0,0,0,0,0,0
2017-06-21,0.011866667,13.29345,0,0.3,0,0,0,0,533.3908786,106.7703,6.17,0.1095,0,102.6964,1.0611,0.1244,0.0707,0.0141,20.816,30.1832,1.0781,2.1561,0.0214,0.5001,281.0158,9.7027,0.1929,30.1832,0,0,0,0,0,0,0,0,0,0
2017-06-22,0.011866667,13.35497,0,0.4,0,0,0,0,533.3908786,106.7971,6.17,0.1117,0,102.6964,1.3145,0.1544,0.0692,0.0138,20.816,30.1832,1.0858,2.1715,0.0204,0.4753,281.0158,9.7718,0.1833,30.1832,0,0,0,0,0,0,0,0,0,0
2017-06-23,0.011866667,13.41649,0,0.4,0,0,0,0,533.3908786,106.8239,6.17,0.1139,0,102.6964,1.5679,0.1843,0.0677,0.0135,20.816,30.1832,1.0934,2.1869,0.0193,0.4505,281.0158,9.8409,0.1738,30.1832,0,0,0,0,0,0,0,0,0,0
